Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,HARMONY MILLS 1 WEST 1 1.2,Mohawk St & Cohoes Mills,,Cohoes,NY,12047,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.781580,-73.705696,10/29/2024,149627,2024-10-29 01:07:51,,,,11/28/2019,J1772
ELEC,Hudson Square,1000 Hudson Square,,Cohoes,NY,12047,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.766840,-73.687260,10/29/2024,189522,2024-10-29 04:04:44,,,,12/16/2020,J1772
ELEC,YAPHANK RETAIL CENTER,410 Princeton Rd,,Yaphank,NY,11980,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.846910,-72.897800,10/29/2024,311521,2024-10-29 01:57:03,,,,09/24/2023,J1772
ELEC,57ALEXANDER SPACE 256,57 Alexander Street,,Yonkers,NY,10701,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.939100,-73.901910,10/29/2024,349473,2024-10-29 02:10:10,,,,06/27/2024,J1772
ELEC,Tetta's Market,2082 County Road 3,,Olivebridge,NY,12461,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.892718,-74.287032,10/29/2024,320783,2024-10-29 00:07:03,,,,11/25/2023,J1772
ELEC,Rotterdam Mall,93 W Campbell Rd,,Schenectady,NY,12306,,1-844-623-1001,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,42.809410,-73.988850,10/29/2024,189531,2024-10-29 04:05:29,,,,07/08/2022,J1772
ELEC,REGENERON 17-JB-G3-02,Tempel Ln,,East Greenbush,NY,12061,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.637296,-73.711975,10/29/2024,347263,2024-10-29 02:19:16,,,,06/01/2024,J1772
ELEC,WATERVLIET PARK 3,28 Selke Dr,On the right,Watervliet,NY,12189,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.729649,-73.698620,10/29/2024,202126,2024-10-29 01:32:52,,,,12/08/2021,J1772
ELEC,Aviation Mall - Tesla Supercharger,578 Aviation Road,,Queensbury,NY,12804,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,8,,Tesla,https://www.tesla.com/supercharger,200-8,43.328388,-73.679992,07/01/2024,102342,2024-08-14 18:58:22,P,,,07/15/2016,TESLA
ELEC,CITY AMSTERDAM P&RB EV 4,201 Locust Ave Park and Recreation Building,Park and Recreation Parking EV 4,Amsterdam,NY,12010,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.948395,-74.179050,10/29/2024,188108,2024-10-29 01:27:55,,,,04/29/2021,J1772
ELEC,Hampton Inn and Suites,7637 NY-96,,Victor,NY,14564,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.022070,-77.441140,10/29/2024,324818,2024-10-29 04:06:07,,,,04/18/2023,J1772
ELEC,Saratoga National Bank,171 S Broadway,,Saratoga Springs,NY,12866,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.072110,-73.788410,10/29/2024,236646,2024-10-29 04:04:36,,,,10/28/2022,J1772
ELEC,Stevens Manor West,644 Silver Lake-Scotchtown Road,,Middletown,NY,10941,,1-844-623-1001,E,,Public,24 hours daily,,,8,,,LIVINGSTON,https://www.solution.energy,GPS,41.476280,-74.379570,10/29/2024,334530,2024-10-29 04:06:22,,,,05/02/2024,J1772
ELEC,U.S.B.STATION#1 U.S.B STATION#3,180 Schwenk Dr,,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.936927,-74.024779,10/29/2024,193448,2024-10-29 01:31:44,,,,08/03/2021,J1772
ELEC,Niagara Falls International Airport,2035 Niagara Falls Blvd,Located in parking lot 1 in front of the terminal,Niagara Falls,NY,14304,,716-855-7300,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,43.101378,-78.941072,09/14/2023,63478,2024-01-31 22:07:01,P,,,09/19/2014,J1772
ELEC,GGMC Parking Battery Place - Tesla Destination,50 Battery Pl,,New York,NY,10280,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.706965,-74.017971,07/01/2024,115143,2024-10-16 16:58:41,P,,,02/22/2018,J1772 TESLA
ELEC,HOTEL INN AT THE FALL,50 Red Oaks Mill Rd,In rear lot,Poughkeepsie,NY,12603,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.654736,-73.870968,10/29/2024,162326,2024-10-29 00:51:27,,,,06/12/2020,J1772
ELEC,MONTANTE SOLAR STATION 3,1277 Delaware Ave,Parking Garage / Ground Floor,Buffalo,NY,14209,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.918320,-78.867070,10/29/2024,217200,2024-10-29 01:43:01,,,,05/08/2022,J1772
ELEC,DENNY’S / RED ROOF INN,100 Marginal Rd.,,Herkimer,NY,13350,,833-632-2778,E,,Public,24 hours daily,,,,4,,Electrify America,https://www.electrifyamerica.com/,GPS,43.018810,-74.991880,10/29/2024,170367,2024-10-29 02:56:37,,,,12/18/2020,CHADEMO J1772COMBO
ELEC,57ALEXANDER SPACE 56,57 Alexander St,,Yonkers,NY,10701,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.939187,-73.901933,10/29/2024,349460,2024-10-29 02:08:42,,,,06/27/2024,J1772
ELEC,Salamanca City Hall,225 Wildwood Ave,,Salamanca,NY,14779,,716-945-4620,E,,Public,24 hours daily,,,1,,,Non-Networked,,GPS,42.157913,-78.708146,03/14/2024,157959,2024-03-14 18:02:10,P,,,05/15/2020,J1772
ELEC,Clemson Bros Brewery - Tesla Destination,22 Cottage St,,Middletown,NY,10940,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.447217,-74.415744,07/01/2024,114975,2024-10-16 16:58:41,P,,,07/18/2018,TESLA
ELEC,HARBOR HOUSE HOC 8,3 Davenport Avenue,Spots 25 and 26,New Rochelle,NY,10805,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.905896,-73.773536,10/29/2024,303843,2024-10-29 02:05:44,,,,08/01/2023,J1772
ELEC,Home2 Suites by Hilton Oswego - Tesla Destination,252 NY-104,,Oswego,NY,13126,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,43.460210,-76.482239,07/01/2024,115206,2024-10-16 16:58:41,P,,,05/17/2018,J1772 TESLA
ELEC,STPETERHOSPITAL EV STATION #7,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654755,-73.802514,10/29/2024,212982,2024-10-29 01:40:48,,,,03/27/2022,J1772
ELEC,MILTON NY P&R EV5,503 Geyser Rd,Station 5,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.044648,-73.853468,10/29/2024,323479,2024-10-29 01:59:26,,,,12/26/2023,J1772
ELEC,OLYMPIC SPORTS SPORTS 2,Bob Run Rd,,Lake Placid,NY,12946,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.220392,-73.923811,10/29/2024,182107,2024-10-29 01:24:00,,,,01/27/2021,J1772
ELEC,TRADITION CBG TRADITION CHVY2,808 W Union St,West Parking Lot near Building #2,Newark,NY,14513,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.047283,-77.114858,10/29/2024,224512,2024-10-29 01:45:56,,,,07/28/2022,CHADEMO J1772COMBO
ELEC,UHS WMC UNITED HEALTH,40 Arch St,,Johnson City,NY,13790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.114000,-75.957310,10/29/2024,195825,2024-10-29 01:24:59,,,,09/11/2021,J1772
ELEC,Town of Westport,34 State Rt. 9N,,Westport,NY,12993,,1-844-623-1001,E,,Public,24 hours daily,,,,2,,LIVINGSTON,https://www.solution.energy,GPS,44.181880,-73.432560,10/29/2024,334460,2024-10-29 04:04:57,,,,05/02/2024,J1772COMBO
ELEC,TOWNE TV EV 1,3125-3133 Carman Rd,Front Parking Lot EV 1,Schenectady,NY,12303,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.762775,-73.940010,10/29/2024,192933,2024-10-29 01:30:50,,,,07/17/2021,J1772
ELEC,652 Albany Shaker Rd,652 Albany Shaker Rd,,Albany,NY,12211,,1-844-623-1001,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,42.725870,-73.793670,10/29/2024,225125,2024-10-29 04:04:49,,,,06/30/2022,J1772
ELEC,CITY OF ALBANY SWINBURNE P. 1,Swinburne Park 809 Clinton Avenue,,Albany,NY,12206,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.671187,-73.775727,10/29/2024,262444,2024-10-29 01:31:38,,,,06/09/2023,J1772
ELEC,ULSTER COUNTY POOL,214 Libertyville Rd,"Ulster County's fee for public charging is $0.50 per hour, effective 1-1-2020.",New Paltz,NY,12561,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.723953,-74.117600,10/29/2024,147504,2024-10-29 01:07:47,,,,11/05/2019,J1772
ELEC,Central Avenue Nissan,1919 Central Park Ave,,Yonkers,NY,10710,,,E,,Public - Call ahead,Dealership business hours; Nissan use only; contact 914-961-3900 for more information,,,1,1,,Non-Networked,,GPS,40.964447,-73.840117,02/12/2024,49678,2024-02-12 15:25:05,P,,,04/05/2016,CHADEMO J1772
ELEC,HIGHWAY DEPT STATION 2,409 Bockes Rd,Near main entrance,Porter Corners,NY,12859,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.145451,-73.881645,10/29/2024,262925,2024-10-29 02:04:30,,,,06/20/2023,J1772
ELEC,TOWN OF CHESTER SUGARLOAFPACEV1,231 Creamery Pond Rd,,Chester,NY,10918,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.316238,-74.289177,10/29/2024,253844,2024-10-29 01:51:41,,,,02/10/2023,J1772
ELEC,Skyline Tower Garage,23-15 44th Rd,,Queens,NY,11101,,718-551-2483,E,,Public - Call ahead,24 hours daily,A ANDROID_PAY APPLE_PAY Cash CREDIT D Debit M V,,4,,,Non-Networked,,200-8,40.748480,-73.944500,08/15/2024,348990,2024-09-03 20:55:50,P,,,04/25/2024,J1772
ELEC,MAIN 2ND FLOOR 2 NGW,1133 414 Parking Garage,"2nd floor of parking garage, at front wall, near casino entrance",Tyre,NY,13165,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.970877,-76.843774,10/29/2024,180149,2024-10-29 00:45:43,,,,01/27/2021,J1772
ELEC,Montauk Yacht Club Resort & Marina - Tesla Destination,32 Star Island Rd,,Montauk,NY,11954,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.068775,-71.933361,07/01/2024,114980,2024-10-16 16:58:41,P,,,06/27/2014,TESLA
ELEC,BRT STATION 1,6401 6th Ave,,Sunset Park,NY,11220,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.635570,-74.016280,10/29/2024,220960,2024-10-29 01:43:54,,,,06/08/2022,J1772
ELEC,TICONDEROGA TOWER AVE,1494 Mccormick St,,Ticonderoga,NY,12883,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.849277,-73.422200,10/29/2024,154560,2024-10-29 01:13:23,,,,03/19/2020,J1772
ELEC,Philmont Village Library,101 Main St,,Philmont,NY,12565,,833-692-6787,E,,Public - Credit card at all times,Contact station for hours of availability.,A ANDROID_PAY APPLE_PAY CREDIT D M,,2,,,AMPUP,https://ampup.io/,200-8,42.247558,-73.652490,10/11/2022,230219,2023-02-14 15:54:11,P,,,09/15/2022,J1772
ELEC,Highrise Parking,210 W 71st Street,,New York,NY,10023,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.777905,-73.982299,10/29/2024,257528,2024-10-29 00:21:36,,,,10/17/2022,J1772
ELEC,Harvest Inn Hotel - Tesla Destination,95 Boniface Dr,,Pine Bush,NY,12566,,877-798-3752,E,,Public,,,,6,,,Non-Networked,,GPS,41.601012,-74.299097,07/01/2024,358828,2024-10-16 16:58:41,P,,,,J1772
ELEC,NATIONAL GRID DIEFENDORF HALL,Diefendorf Loop,In parking lot of Diefendorf Hall,Buffalo,NY,14215,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.952295,-78.817859,10/29/2024,162373,2024-10-29 00:48:37,,,,06/12/2020,J1772
ELEC,Dimension Fabricators,2000 7th Street,,Scotia,NY,12302,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,42.842358,-73.995330,10/29/2024,166331,2024-10-29 03:09:17,,,,05/12/2020,J1772
ELEC,Bliss Construction,6770 Main Street,,Williamsville,NY,14221,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,42.965953,-78.700984,10/29/2024,197546,2024-10-29 00:11:52,,,,10/08/2021,J1772
ELEC,WCS NS1 SOUTHERN,2300 Southern Blvd,,Bronx,NY,10460,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.850625,-73.881132,10/29/2024,162156,2024-10-29 00:57:25,,,,06/12/2020,J1772
ELEC,VILLAGE WALDEN STATION 1,Municipal parking lot,,Walden,NY,12586,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.560337,-74.188909,10/29/2024,331510,2024-10-29 02:16:43,,,,04/02/2024,J1772
ELEC,The Shops at Atlas Park - Tesla Supercharger,8000 Cooper Avenue,,Glendale,NY,11385,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,40.707998,-73.866983,07/01/2024,149312,2024-08-14 18:58:22,P,,,09/30/2019,TESLA
ELEC,ARMORY EV ARMORYCJDR EVC2,960 Central Avenue,on west side of building,Albany,NY,12205,,888-758-4389,E,,Public,Mon 6:00am - 7:00pm; Tue 6:00am - 7:00pm; Wed 6:00am - 7:00pm; Thu 6:00am - 7:00pm; Fri 6:00am - 7:00pm; Sat 6:00am - 7:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.682384,-73.794020,10/29/2024,350143,2024-10-29 02:14:50,,,,07/09/2024,J1772
ELEC,Koffman Southern Tier Incubator,120 Hawley St,,Binghamton,NY,13901,,1-888-717-4544,E,,Public,24 hours daily,,,8,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.097741,-75.907335,10/29/2024,333899,2024-10-29 04:09:20,,,,12/20/2022,J1772
ELEC,"Walgreens - Brooklyn, NY #15097",589 Prospect Avenue,,Brooklyn,NY,11215,,800-663-5633,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.656780,-73.977760,10/29/2024,194845,2024-10-29 00:07:26,,,,08/04/2017,J1772
ELEC,IKEA USA BROOKLYN 4,1 Beard St,,Red Hook,NY,11231,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.671404,-74.011655,10/29/2024,252887,2024-10-29 01:40:54,,,,02/01/2023,J1772
ELEC,Broadway Commons Showcase Cinema,358 N. Broadway Commons,,Hicksville,NY,11801,,888-264-2208,E,,Public,Mon 6:00am - 11:59pm; Tue 6:00am - 11:59pm; Wed 6:00am - 11:59pm; Thu 6:00am - 11:59pm; Fri 6:00am - 11:59pm; Sat 6:00am - 11:59pm; Sun 6:00am - 11:59pm,,,2,,,SHELL_RECHARGE,https://www.shell.us/motorist/electric-vehicle-charging.html,GPS,40.773399,-73.533195,10/29/2024,152208,2024-10-29 02:48:31,,,,01/20/2020,J1772
ELEC,GGMC Parking 350 W 43rd Street Garage - Tesla Destination,350 West 43rd St,,New York,NY,10036,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.758586,-73.991341,07/01/2024,115109,2024-10-16 16:58:41,P,,,01/21/2016,J1772 TESLA
ELEC,CHARGEPOINT_NEW PE,1400 Washington Ave,PE Lot,Albany,NY,12222,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683368,-73.828487,10/29/2024,308051,2024-10-29 02:07:33,,,,08/29/2023,J1772
ELEC,"Mirbeau Inn & Spa, Skaneateles - Tesla Destination",851 Genesee Street Rd,,Skaneateles,NY,13152,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.945065,-76.442674,07/01/2024,115238,2024-10-16 16:58:41,P,,,05/26/2015,J1772 TESLA
ELEC,VOEASTROCHESTER EDMUND LYON PAR,700 Main Street,Edmund Lyon Park Parking Lot,East Rochester,NY,14445,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.108936,-77.486534,10/29/2024,223419,2024-10-29 01:45:28,,,,07/13/2022,J1772
ELEC,Bear Metal Works,39 Scoville Avenue,,Buffalo,NY,14206,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,42.873786,-78.827735,10/29/2024,155026,2024-10-29 03:09:04,,,,08/08/2019,J1772
ELEC,RPI 1 B-LOT,71 Albright Ct,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.731358,-73.669075,10/29/2024,143578,2024-10-29 01:01:14,,,,08/15/2019,J1772
ELEC,1-4 STATION 4,103 Broad St,Rear parking lot,Waterford,NY,12188,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.791046,-73.679800,10/29/2024,238517,2024-10-29 01:53:04,,,,12/21/2022,J1772
ELEC,American Homes Syracuse,8765 Brewerton Rd,,Clay,NY,13029,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.194610,-76.126700,10/29/2024,189505,2024-10-29 04:06:10,,,,10/22/2020,J1772
ELEC,1 PAC Way,1 PAC Way,,Lancaster,NY,14086,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.900434,-78.671910,10/29/2024,335708,2024-10-29 03:12:37,,,,05/07/2024,J1772
ELEC,70 HATFIELD STATION 2,70 Hatfield Ln,,Goshen,NY,10924,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.397684,-74.342212,10/29/2024,197068,2024-10-29 01:32:32,,,,10/02/2021,J1772
ELEC,CITYOFGLEN COVE PULASKI ST GARG,9 Glen Street,"Pulaski Street Parking Garage located behind City Hall, ground floor level, center of lot",Glen Cove,NY,11542,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.864321,-73.631261,10/29/2024,162350,2024-10-29 00:50:39,,,,06/12/2020,J1772
ELEC,Prime Parking Systems - 155 E 68th Street - Tesla Destination,155 E 68th St,,New York,NY,10065,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.767743,-73.963665,07/01/2024,115024,2024-10-16 16:58:41,P,,,07/23/2015,J1772 TESLA
ELEC,Farmers Market Pavilion,27 Airport Road,,Malone,NY,12953,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,44.848490,-74.327675,10/29/2024,123091,2024-10-29 03:08:15,,,,04/01/2019,J1772
ELEC,CANDLE CANDLEWOOD #1,3605 NY-434,Near Main Entrance,Vestal,NY,13850,,888-758-4389,E,,Public,Mon 7:00am - 9:00pm; Tue 7:00am - 9:00pm; Wed 7:00am - 9:00pm; Thu 7:00am - 9:00pm; Fri 7:00am - 9:00pm; Sat 7:00am - 9:00pm; Sun 7:00am - 9:00pm,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097171,-75.985701,10/29/2024,222457,2024-10-29 01:09:31,,,,07/02/2022,J1772
ELEC,Mohawk Honda Collision Center Outside,25 Saratoga Rd,,Schenectady,NY,12302,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.851210,-73.943100,10/29/2024,223235,2024-10-29 04:04:40,,,,12/29/2021,J1772
ELEC,CLARKSTOWN TOC 9 AND 10,10 Maple Avenue,,New City,NY,10956,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.146557,-73.987511,10/29/2024,322230,2024-10-29 02:11:44,,,,12/07/2023,J1772
ELEC,Montauk Manor,236 Edgemere Street,,Montauk,NY,11954,,800-663-5633,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,41.048379,-71.949387,10/29/2024,191333,2024-10-29 00:22:15,,,,08/07/2014,J1772
ELEC,10 Airline Drive,10 Airline Drive,,Albany,NY,12205,,1-888-717-4544,E,,Public,24 hours daily,,,4,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.735936,-73.818724,10/29/2024,347348,2024-10-29 04:09:11,,,,06/04/2024,J1772
ELEC,Cortese CDJR,2400 W Henrietta Rd,,Rochester,NY,14623,,1-888-717-4544,E,,Public,24 hours daily,,,2,4,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.103551,-77.627335,10/29/2024,351942,2024-10-29 04:09:42,,,,08/01/2024,J1772 J1772COMBO
ELEC,BUTCHER BLOCK BUTCHER BLOCK 1,15 Booth Dr,,Plattsburgh,NY,12901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.697120,-73.498215,10/29/2024,170148,2024-10-29 01:23:23,,,,12/15/2020,J1772
ELEC,GGMC Belltel Car Park - Tesla Destination,356 Bridge St,,Brooklyn,NY,11201,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.692579,-73.985252,07/01/2024,114901,2024-10-16 16:58:41,P,,,03/21/2017,J1772 TESLA
ELEC,SCHOTTLAND YMCA SCHOTTLAND N 1,2300 West Jefferson Road,Near Main Entrance,Pittsford,NY,14534,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.088900,-77.544434,10/29/2024,346781,2024-10-29 02:19:06,,,,05/24/2024,J1772
ELEC,The Dorm Hotel,518 Stewart Ave,,Ithaca,NY,14850,,607-319-4611,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.444236,-76.489962,04/14/2024,226520,2024-04-14 22:11:34,P,,,08/25/2022,J1772
ELEC,MAINLOT MAIN LOT LEFT 1,181 E Fairmount Ave,Main Lot Left,Lakewood,NY,14750,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.098102,-79.314180,10/29/2024,231094,2024-10-29 01:48:58,,,,10/01/2022,CHADEMO J1772COMBO
ELEC,DELLA MAZDA WEST PARKING,92 Quaker Rd,,Queensbury,NY,12804,,888-758-4389,E,,Public,24 hours daily,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.330627,-73.665250,10/29/2024,259682,2024-10-29 01:59:42,,,,04/21/2023,J1772
ELEC,1570 East Ave,1570 East Ave,,Rochester,NY,14610,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,43.148527,-77.562079,10/29/2024,329048,2024-10-29 03:12:45,,,,02/23/2024,J1772
ELEC,JAMESTOWN BPU PREND.4TH #1,325 E 4th St,Corner of 4th and Prendergast Ave,Jamestown,NY,14701,,888-758-4389,E,,Public,24 hours daily,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.097733,-79.237680,10/29/2024,214312,2024-10-29 01:42:42,,,,04/20/2022,CHADEMO J1772COMBO
ELEC,COLE GROUP RIVERHILL 2,185 Van Renesselaer,,Menands,NY,12204,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.683196,-73.740408,10/29/2024,233249,2024-10-29 01:49:21,,,,10/11/2022,J1772
ELEC,Town Hall,159 Pantigo Road,,East Hampton,NY,11937,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,GPS,40.969547,-72.172070,10/29/2024,163947,2024-10-29 03:08:58,,,,06/26/2020,J1772
